Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1988","1988","t","194937","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1989","1989","ha","14100","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1989","1989","100 g/ha","147377","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1989","1989","t","207802","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1990","1990","ha","14100","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1990","1990","100 g/ha","160384","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1990","1990","t","226141","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1991","1991","ha","14700","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1991","1991","100 g/ha","162512","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1991","1991","t","238893","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1992","1992","ha","15200","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1992","1992","100 g/ha","119505","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1992","1992","t","181648","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1993","1993","ha","12100","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1993","1993","100 g/ha","110389","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1993","1993","t","133571","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1994","1994","ha","11500","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1994","1994","100 g/ha","114288","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1994","1994","t","131431","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1995","1995","ha","12000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1995","1995","100 g/ha","112485","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1995","1995","t","134982","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1996","1996","ha","13000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1996","1996","100 g/ha","126905","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1996","1996","t","164976","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1997","1997","ha","15000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1997","1997","100 g/ha","122229","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1997","1997","t","183343","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1998","1998","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1998","1998","100 g/ha","206256","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1998","1998","t","330009","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","1999","1999","ha","18000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","1999","1999","100 g/ha","210404","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","1999","1999","t","378728","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","2000","2000","ha","17577","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","2000","2000","100 g/ha","215041","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2000","2000","t","377967","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","2001","2001","ha","19000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","2001","2001","100 g/ha","195453","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2001","2001","t","371361","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","2002","2002","ha","11000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","2002","2002","100 g/ha","329355","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2002","2002","t","362290","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","2003","2003","ha","9000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","2003","2003","100 g/ha","371200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2003","2003","t","334080","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","2004","2004","ha","8000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","2004","2004","100 g/ha","349709","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2004","2004","t","279767","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","2005","2005","ha","6962","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","2005","2005","100 g/ha","505045","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2005","2005","t","351612","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","2006","2006","ha","6900","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","2006","2006","100 g/ha","496475","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2006","2006","t","342568","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","2007","2007","ha","7000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","2007","2007","100 g/ha","493927","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2007","2007","t","345749","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","2008","2008","ha","7950","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","2008","2008","100 g/ha","494517","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2008","2008","t","393141","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01312","Bananas","2009","2009","ha","7500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01312","Bananas","2009","2009","100 g/ha","494407","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2009","2009","t","370805","A","Official figure",""
