Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1999","1999","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1999","1999","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1999","1999","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1999","1999","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1999","1999","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","2000","2000","t","47111.0521","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","2000","2000","kg/ha","3.3184","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","2000","2000","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","2000","2000","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","2000","2000","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","2000","2000","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","2000","2000","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","2000","2000","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","2000","2000","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","2001","2001","t","45288.1117","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","2001","2001","kg/ha","3.2153","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","2001","2001","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","2001","2001","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","2001","2001","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","2001","2001","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","2001","2001","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","2001","2001","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","2001","2001","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","2002","2002","t","52979.1259","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","2002","2002","kg/ha","3.7574","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","2002","2002","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","2002","2002","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","2002","2002","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","2002","2002","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","2002","2002","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","2002","2002","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","2002","2002","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","2003","2003","t","47786.6523","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","2003","2003","kg/ha","3.4133","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","2003","2003","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","2003","2003","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","2003","2003","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","2003","2003","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","2003","2003","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","2003","2003","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","2003","2003","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","2004","2004","t","48352.7117","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","2004","2004","kg/ha","3.5346","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","2004","2004","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","2004","2004","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","2004","2004","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","2004","2004","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","2004","2004","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","2004","2004","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","2004","2004","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","2005","2005","t","40911.8126","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","2005","2005","kg/ha","3.0182","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","2005","2005","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","2005","2005","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","2005","2005","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","2005","2005","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","2005","2005","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","2005","2005","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","2005","2005","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","2006","2006","t","48285.2981","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","2006","2006","kg/ha","3.7257","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","2006","2006","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","2006","2006","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","2006","2006","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","2006","2006","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","2006","2006","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","2006","2006","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","2006","2006","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","2007","2007","t","49459.3134","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","2007","2007","kg/ha","3.8157","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","2007","2007","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","2007","2007","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","2007","2007","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","2007","2007","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","2007","2007","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","2007","2007","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","2007","2007","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","2008","2008","t","48530.5119","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","2008","2008","kg/ha","3.6821","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","2008","2008","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","2008","2008","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","2008","2008","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","2008","2008","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","2008","2008","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","2008","2008","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","2008","2008","","","","",""
