"date","potential_evapotranspiration","cloud_cover","precipitation","maximum_temperature","rain_days","minimum_temperature","vapour_pressure","ground_frost_frequency","diurnal_temperature_range","mean_temperature","gdd","soil_moisture","maize_ton_per_hectare","maize_comm_ton_per_hectare","maize_non_comm_ton_per_hectare","wheat_ton_per_hectare","groundnuts_ton_per_hectare","sunflowerseed_ton_per_hectare","sorghum_ton_per_hectare","soybeans_ton_per_hectare","barley_ton_per_hectare","canola_ton_per_hectare","oats_ton_per_hectare","soil_mineral_fertilizers_nitrogen","soil_mineral_fertilizers_nitrogen_per_unit_area","soil_mineral_fertilizers_phosphorus","soil_mineral_fertilizers_phosphorus_per_unit_area","soil_mineral_fertilizers_potassium","soil_mineral_fertilizers_potassium_per_unit_area","soil_manure_applied_to_soils_nitrogen","soil_manure_applied_to_soils_nitrogen_per_unit_area","soil_manure_applied_to_soils_phosphorus","soil_manure_applied_to_soils_phosphorus_per_unit_area","soil_manure_applied_to_soils_potassium","soil_manure_applied_to_soils_potassium_per_unit_area","soil_atmospheric_deposition_nitrogen","soil_atmospheric_deposition_nitrogen_per_unit_area","soil_crop_removal_nitrogen","soil_crop_removal_nitrogen_per_unit_area","soil_crop_removal_phosphorus","soil_crop_removal_phosphorus_per_unit_area","soil_crop_removal_potassium","soil_crop_removal_potassium_per_unit_area","soil_biological_fixation_nitrogen","soil_biological_fixation_nitrogen_per_unit_area","soil_seed_nitrogen","soil_seed_nitrogen_per_unit_area","soil_seed_phosphorus","soil_seed_phosphorus_per_unit_area","soil_leaching_nitrogen","soil_leaching_nitrogen_per_unit_area","soil_volatilisation_nitrogen","soil_volatilisation_nitrogen_per_unit_area","satellite_NDVImean","satellite_NDVIstd","satellite_PETmean","satellite_PETstd","satellite_CHIRPSmean","satellite_CHIRPSstd"
1973-05-01,2.3,28.9,10.7,21.4,2.4,6.7,10,4.2,14.7,14,NA,4.65217391304348,2.31,2.47,0.86,0.92,1.05,1.09,2.03,1.65,0.52,NA,NA,207945,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,NA,NA,NA,NA,NA,NA
1973-06-01,2.1,20.6,3.8,20.6,1.2,4.6,8.9,7.8,16.1,12.6,NA,1.80952380952381,2.31,2.47,0.86,0.92,1.05,1.09,2.03,1.65,0.52,NA,NA,207945,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,NA,NA,NA,NA,NA,NA
1973-07-01,2.2,22.5,17.7,19.5,3.4,4,8.1,8.9,15.5,11.8,181.42,8.04545454545454,2.31,2.47,0.86,0.92,1.05,1.09,2.03,1.65,0.52,NA,NA,207945,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,NA,NA,NA,NA,NA,NA
1973-08-01,2.9,28.5,25,20.3,3.9,5,8.1,6.9,15.3,12.6,NA,8.62068965517241,2.31,2.47,0.86,0.92,1.05,1.09,2.03,1.65,0.52,NA,NA,207945,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,NA,NA,NA,NA,NA,NA
1973-09-01,3.8,33.1,45,23.1,5.1,7.4,9.6,3.2,15.7,15.2,NA,11.8421052631579,2.31,2.47,0.86,0.92,1.05,1.09,2.03,1.65,0.52,NA,NA,207945,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,NA,NA,NA,NA,NA,NA
1973-10-01,4.7,42.1,35.5,26,6.8,11.6,11.8,0.3,14.4,18.8,NA,7.5531914893617,2.31,2.47,0.86,0.92,1.05,1.09,2.03,1.65,0.52,NA,NA,207945,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,NA,NA,NA,NA,NA,NA
1973-11-01,5.2,46.1,56.3,27,7.8,13.4,13.1,0,13.6,20.2,NA,10.8269230769231,2.31,2.47,0.86,0.92,1.05,1.09,2.03,1.65,0.52,NA,NA,207945,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,NA,NA,NA,NA,NA,NA
1973-12-01,5.3,47.5,88.3,27.6,10.1,15.1,14.6,0,12.5,21.3,NA,16.6603773584906,2.31,2.47,0.86,0.92,1.05,1.09,2.03,1.65,0.52,NA,NA,207945,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,NA,NA,NA,NA,NA,NA
1974-01-01,5,55.8,136.8,28.6,12,16.9,16.6,0,11.6,22.7,NA,27.36,2.31,2.47,0.86,0.92,1.05,1.09,2.03,1.65,0.52,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-02-01,4.4,58.7,105.3,27.9,10.8,17,17.2,0,10.8,22.4,NA,23.9318181818182,2.31,2.47,0.86,0.92,1.05,1.09,2.03,1.65,0.52,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-03-01,3.7,53.6,92.6,26.5,9.8,14.7,15.7,0,11.7,20.6,NA,25.027027027027,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-04-01,2.8,48.1,45.7,23.7,6.4,11.5,13.3,0.2,12.1,17.6,NA,16.3214285714286,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-05-01,2.3,34.1,35.3,20.9,4.9,7.1,10,3.4,13.8,14,NA,15.3478260869565,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-06-01,2,26.3,18.7,19.2,3.1,4.3,8.3,8.2,14.9,11.7,NA,9.35,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-07-01,2.2,22.6,10.9,19.3,1.9,3.4,8,10.3,15.9,11.3,182.55,4.95454545454545,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-08-01,2.8,30.5,44.3,19.5,5.3,4.8,8.2,7.5,14.7,12.1,NA,15.8214285714286,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-09-01,3.9,33,16,23,3.3,7.4,9.1,2.6,15.6,15.2,NA,4.1025641025641,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-10-01,4.8,36,23.5,26,4.7,10.6,11.5,0.6,15.4,18.3,NA,4.89583333333333,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-11-01,5,49.8,80.6,26.8,9.3,13.8,13.7,0,13,20.3,NA,16.12,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1974-12-01,5.6,41.9,59.7,28.9,7.6,14.8,14.6,0,14,21.8,NA,10.6607142857143,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,217463.85,17.3195,141303.24,11.2538,98401.9365,7.837,38269.069,3.0479,8565.0985,0.6822,32304.4766,2.5728,49466.1036,3.9396,301117.7912,23.982,55723.6846,4.438,111961.0391,8.9169,54511.3867,4.3415,3260.1369,0.2596,706.4097,0.0563,28367.5838,2.2593,73622.0307,5.8635,NA,NA,NA,NA,NA,NA
1975-01-01,5.5,42.3,87.8,29.4,9.9,15.7,15.6,0,13.7,22.6,NA,15.9636363636364,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-02-01,4.6,49.9,85.6,28.2,8.8,16.1,16.5,0,12,22.1,NA,18.6086956521739,1.91,2.03,0.71,0.86,0.72,0.92,1.59,0.95,0.94,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-03-01,3.7,49.2,71.6,25.9,8.6,13.9,15.2,0,12,19.8,NA,19.3513513513513,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-04-01,3,37.8,42.1,24.3,6,10.5,12.7,0.5,13.8,17.4,NA,14.0333333333333,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-05-01,2.4,27.7,24.9,21.8,4.7,6.7,10.3,4.4,15.1,14.2,NA,10.375,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-06-01,2.1,22.4,16.6,20,3.5,4.2,8.4,8.3,15.8,12.1,NA,7.9047619047619,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-07-01,2.2,23.3,16,19,3.2,3.3,7.6,10.3,15.6,11.1,181.61,7.27272727272727,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-08-01,3,23.6,13.5,20.9,2.6,4.5,8,8,16.3,12.7,NA,4.5,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-09-01,4,37.7,38.1,24.5,4.5,9.9,10.5,0.7,14.6,17.2,NA,9.525,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-10-01,4.7,37.5,19.5,25.3,4.5,10.1,10.9,0.8,15.2,17.7,NA,4.14893617021277,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-11-01,5.1,46.2,61.5,27.2,8,13.1,13.2,0.1,14.2,20.1,NA,12.0588235294118,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1975-12-01,5.2,47,119.4,27.2,11.2,14.5,14.2,0,12.7,20.8,NA,22.9615384615385,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,259117.2,20.6221,141819.6384,11.2869,95191.704,7.5759,38101.2456,3.0323,8580.212,0.6829,31885.5866,2.5377,50988.6859,4.058,264987.2127,21.0893,48436.8402,3.8549,102147.0056,8.1295,35002.5886,2.7857,3163.8764,0.2518,669.217,0.0533,33298.6891,2.6501,88465.6937,7.0406,NA,NA,NA,NA,NA,NA
1976-01-01,4.9,59.1,124.6,27.9,11.1,16.3,15.8,0,11.6,22,NA,25.4285714285714,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-02-01,4.5,52.1,112.2,27.7,11.3,15.9,16.1,0,11.8,21.7,NA,24.9333333333333,1.51,1.64,0.56,0.97,0.54,0.94,1.46,0.81,0.93,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-03-01,3.6,54.1,121.9,26.1,11.2,14.8,15.9,0,11.3,20.4,NA,33.8611111111111,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-04-01,3,41.4,46.8,24.2,6.7,11.1,12.9,0.3,13.2,17.6,NA,15.6,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-05-01,2.2,36.3,37.3,20.9,5.4,7.6,10.3,2.8,13.3,14.2,NA,16.9545454545455,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-06-01,1.9,28.1,18.9,18.4,2.9,4.1,8.4,8.6,14.3,11.2,NA,9.94736842105263,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-07-01,2.2,22.2,15.9,19,3.1,3,7.6,11.1,16,11,182.86,7.22727272727273,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-08-01,3,23.1,7.6,20.7,1.9,3.9,7.6,9.2,16.9,12.3,NA,2.53333333333333,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-09-01,4,33.6,25.9,24.3,4.5,8.8,9.9,1.3,15.4,16.5,NA,6.475,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-10-01,4.3,50.5,74.4,24.2,9.1,11.3,11.4,0.2,12.9,17.7,NA,17.3023255813954,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-11-01,5.1,40.6,54,26.4,7.6,11.7,12.7,0.2,14.7,19,NA,10.5882352941176,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1976-12-01,5.6,42.3,54.9,29.1,8.1,14.7,14.4,0,14.3,21.9,NA,9.80357142857143,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,284463.45,22.6142,145101.8682,11.5352,97594.803,7.7586,38384.5168,3.0515,8655.3756,0.6881,32025.5993,2.546,52197.7576,4.1496,255832.2,20.338,44913.5123,3.5705,99135.3907,7.881,27412.1097,2.1792,3435.127,0.2731,692.448,0.055,36111.5934,2.8708,96819.425,7.6969,NA,NA,NA,NA,NA,NA
1977-01-01,5.5,44.4,72.7,30.3,8.2,16.2,16.4,0,14.1,23.2,NA,13.2181818181818,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,308835.9,24.5342,144987.6798,11.5179,101055.2805,8.0279,39358.7614,3.1267,8891.1354,0.7063,32719.5649,2.5993,52427.3003,4.1649,289910.2924,23.0307,52476.9223,4.1688,110227.7305,8.7566,33113.0572,2.6305,3409.3977,0.2708,718.8082,0.0571,38741.9323,3.0777,104418.1684,8.2951,NA,NA,NA,NA,NA,NA
1977-02-01,4.6,53.8,96.5,28.9,10.2,17.4,17.5,0,11.5,23.1,NA,20.9782608695652,1.99,2.2,0.45,1.16,0.89,1.23,1.48,1.19,0.83,NA,NA,308835.9,24.5342,144987.6798,11.5179,101055.2805,8.0279,39358.7614,3.1267,8891.1354,0.7063,32719.5649,2.5993,52427.3003,4.1649,289910.2924,23.0307,52476.9223,4.1688,110227.7305,8.7566,33113.0572,2.6305,3409.3977,0.2708,718.8082,0.0571,38741.9323,3.0777,104418.1684,8.2951,NA,NA,NA,NA,NA,NA
1977-03-01,3.8,47.2,77.3,26.3,8.9,13.9,15.2,0,12.4,20.1,NA,20.3421052631579,2.08,2.31,0.42,1.05,0.95,0.83,2.18,1.6,1.18,NA,NA,308835.9,24.5342,144987.6798,11.5179,101055.2805,8.0279,39358.7614,3.1267,8891.1354,0.7063,32719.5649,2.5993,52427.3003,4.1649,289910.2924,23.0307,52476.9223,4.1688,110227.7305,8.7566,33113.0572,2.6305,3409.3977,0.2708,718.8082,0.0571,38741.9323,3.0777,104418.1684,8.2951,NA,NA,NA,NA,NA,NA
1977-04-01,3.2,39.3,40.9,25.5,6.6,12.1,13.5,0.1,13.5,18.8,NA,12.78125,2.08,2.31,0.42,1.05,0.95,0.83,2.18,1.6,1.18,NA,NA,308835.9,24.5342,144987.6798,11.5179,101055.2805,8.0279,39358.7614,3.1267,8891.1354,0.7063,32719.5649,2.5993,52427.3003,4.1649,289910.2924,23.0307,52476.9223,4.1688,110227.7305,8.7566,33113.0572,2.6305,3409.3977,0.2708,718.8082,0.0571,38741.9323,3.0777,104418.1684,8.2951,NA,NA,NA,NA,NA,NA
